"DeviceID","created","lastEdited","uploaded","Bathymetry_key","col_date","col_time","gps_loc_lat","gps_loc_lon","gps_loc_alt","gps_loc_acc","gps_loc_provider","gps_loc_bearing","basin","lake_depth","aux_data","secchi","ph","DO","DO_sat","turbid","spcond","salinity"
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093303","","2016-04-19 20:30:23","bc843835-102e-4a98-fdfd-c80e3a47f9cf","4/19/2016","15:14:53","35.51225327424287","-76.21665333404785","-12.07287216186523","5","","14.4140625","","35","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093330","","2016-04-19 20:30:24","08ae0a50-1d5a-4847-f7d7-e1ae4534159a","4/19/2016","15:15:20","35.51240880045621","-76.21662558994835","-1.391750335693359","5","","357.890625","","100","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093372","2016-04-19 21:40:48","2016-04-19 20:30:24","e1b39f75-cc4c-40b6-dbb6-58ff4adca2d9","4/19/2016","15:16:02","35.51283472686588","-76.21679180308824","-1.272701263427734","5","","18.6328125","","45","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093533","","2016-04-19 20:40:49","165c4988-cd6f-4697-cf95-e7f035895f3b","4/19/2016","15:18:42","35.52270693242133","-76.2185917329753","-1.490627288818359","10","","56.6015625","","31","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093564","2016-07-13 19:52:53","2016-04-19 20:40:49","002dc6a9-7969-40e9-c809-64e6a17aaea3","4/19/2016","15:19:03","35.52300805229277","-76.21867429472154","-2.384426116943359","5","","353.671875","","100","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093588","","2016-07-13 18:52:54","182a1a67-7fcb-4bd7-a41c-d2a2462279b4","4/19/2016","15:19:35","35.52326143722564","-76.21868041351085","-1.440670013427734","5","","334.3359375","","43","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093655","","2016-07-13 18:52:55","a3f523bd-0bce-447e-8eaa-4de28bfc4b57","4/19/2016","15:20:46","35.52620746664286","-76.22310178361481","-0.8539085388183594","5","","4.5703125","","30","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093757","","2016-07-13 18:52:56","5b40fcd5-1015-4922-d4d0-636390561711","4/19/2016","15:22:26","35.52295922770679","-76.22761351063495","-0.4391136169433594","5","","206.71875","","36","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093815","","2016-07-13 18:52:57","559e8863-d1b1-4878-c2b5-a7df260af25d","4/19/2016","15:23:23","35.52115422676832","-76.2310725544358","-0.7532920837402344","5","","222.5390625","","44","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093891","","2016-07-13 18:52:58","90831a48-9af4-4f8a-fce0-5007e46702e9","4/19/2016","15:24:42","35.51862653813838","-76.23630755588061","-1.422115325927734","5","","181.40625","","44","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461093956","","2016-07-13 18:52:59","8ed38c86-82d6-4985-f572-6c00e5b001e3","4/19/2016","15:25:44","35.51618861969143","-76.23949670239932","-0.2693443298339844","5","","207.421875","","48","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094071","","2016-07-13 18:53:00","398e78e2-d3fb-4e7b-d151-b0e2cd71e39f","4/19/2016","15:27:32","35.51134329292505","-76.24612586579867","-8.03359603881836","5","","190.546875","","59","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094126","","2016-07-13 18:53:00","bc4a6f42-e184-4bd2-f791-977340364774","4/19/2016","15:28:33","35.51186967644422","-76.24941006309935","-0.4188194274902344","5","","276.6796875","","53","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094234","","2016-07-13 18:53:01","f523a736-379d-49d8-b06a-6eab6fea7177","4/19/2016","15:30:15","35.51541170108646","-76.25473651110777","-0.1302757263183594","5","","239.765625","","61","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094317","","2016-07-13 18:53:02","904e7d01-745c-4953-9bc0-284483f85fcf","4/19/2016","15:31:43","35.51776747688233","-76.25435563742765","-6.660488128662109","5","","329.0625","","57","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094389","","2016-07-13 18:53:03","3c9b4a29-1d00-408f-c118-de02a109eeab","4/19/2016","15:32:56","35.52093302834362","-76.25447868376621","-0.1850242614746094","5","","88.2421875","","54","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094477","","2016-07-13 18:53:04","21e69514-0324-4e51-8fff-ef2deb8fe669","4/19/2016","15:34:25","35.52515310704291","-76.25489526435383","0.4107093811035156","5","","2.4609375","","53","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1461094588","","2016-07-13 18:53:05","08d44d58-de45-4ff9-eec0-c9a4de000d61","4/19/2016","15:36:13","35.53133555691273","-76.25541544526466","-0.01186752319335938","5","","329.0625","","42","F","","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468343568","2016-07-18 18:34:37","2016-07-13 18:53:06","7b9b4524-e71d-4cbb-8455-cad2a35ac92f","7/12/2016","13:10:30","35.46686778314","-76.191841811013","-0.99077987670898","5","","268.9453125","east","40","T","0.2","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468343862","","2016-07-13 18:53:07","d47903b5-1c31-4faa-d137-ee2a3877965a","7/12/2016","13:16:36","35.46915851536716","-76.19703624404612","-3.230922698974609","5","","319.5703125","","38","T","0.25","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468344319","","2016-07-13 18:53:08","019c68da-4ae0-4f79-ae62-a44f27af4296","7/12/2016","13:24:38","35.46929878651674","-76.19720103226247","-2.724605560302734","5","","","","32","T","0.20","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468344853","","2016-07-13 18:53:09","fcffcc18-76ce-47b8-e01e-434d574091f6","7/12/2016","13:33:09","35.4729177989396","-76.2061090674961","-8.809749603271484","5","","326.6015625","","41","T","0.10","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468345179","","2016-07-13 18:53:10","333c6ccb-b76d-4828-a195-fbdd6eae4269","7/12/2016","13:38:47","35.47670901756312","-76.20328973054532","-6.646266937255859","5","","62.9296875","","37","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468345418","","2016-07-13 18:53:11","03a4b729-ba0c-4fb8-bde2-078ca9781839","7/12/2016","13:42:59","35.48101040072318","-76.19782439440134","3.646762847900391","5","","36.2109375","","46","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468345718","","2016-07-13 18:53:12","59cddbcd-2be7-45cf-ab33-1f58266b1927","7/12/2016","13:47:44","35.47422449573452","-76.19763119153323","-0.7439231872558594","5","","","","42","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468346044","","2016-07-13 18:53:14","b3fc8664-f331-4daf-dd14-65c9a8f8bf83","7/12/2016","13:53:18","35.47220998912628","-76.19219460531714","1.357181549072266","5","","112.8515625","","41","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468346295","","2016-07-13 18:53:15","6891cfd5-1e00-4a41-a7af-06279f731df8","7/12/2016","13:57:18","35.47735651958313","-76.19049869484844","-1.294490814208984","5","","5.2734375","","46","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468346479","","2016-07-13 18:53:16","23786659-1a00-421b-e4ab-ccfec27fd99a","7/12/2016","14:00:31","35.48209967094984","-76.19046667597833","0.02768325805664062","5","","357.1875","","50","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468346716","","2016-07-13 18:53:17","6ca3eff2-70de-4f69-af8a-52b92a9991ec","7/12/2016","14:04:13","35.4876167653459","-76.19001438848319","-8.80050277709961","5","","","","53","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468416990","","2016-07-13 18:53:17","5ee298b6-10d0-4013-eef9-2a1a21998158","7/13/2016","09:35:16","35.51276389978408","-76.18710720918718","-0.2576560974121094","5","","59.765625","","50","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468417240","","2016-07-13 18:53:19","989f166d-3b11-46b6-a7d1-9ce4838a3f4a","7/13/2016","09:39:47","35.51795016046196","-76.18593349128606","-0.5003318786621094","5","","22.8515625","","47","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468417767","","2016-07-13 18:53:20","da95985b-9c75-4b62-dea4-d1dd7ba4500a","7/13/2016","09:48:42","35.51803423095077","-76.1857765820587","1.824008941650391","5","","56.6015625","","36","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468418029","","2016-07-13 18:53:21","f5652c96-8342-443e-bf1f-5310821e6fed","7/13/2016","09:52:59","35.53090665492744","-76.1775864568317","-0.4524192810058594","5","","139.921875","","40","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468418257","","2016-07-13 18:53:22","595a9ab2-8bef-4b8e-bc86-22e2a90214bf","7/13/2016","09:57:12","35.52925986241133","-76.16758785217644","-0.1819419860839844","5","","315.3515625","","44","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468418562","","2016-07-13 18:53:23","b7f667a4-2a99-420f-bde9-44f3a495b0d5","7/13/2016","10:01:54","35.52381992343396","-76.17134872831048","-1.396572113037109","5","","204.9609375","","45","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468418847","","2016-07-13 18:53:24","be7df1a7-1511-4220-8dc7-6a4bfea98fcc","7/13/2016","10:07:01","35.52019558850259","-76.17657752714695","28.36349868774414","5","","27.0703125","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468419165","","2016-07-13 18:53:25","289bfa47-b204-4d8d-dbbd-3adc79545a4c","7/13/2016","10:11:33","35.51487831867814","-76.17261280312778","0.03772354125976562","5","","194.0625","","47","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468419390","","2016-07-13 18:53:27","592dbdc7-7387-4f4e-b912-7ae0902466f2","7/13/2016","10:15:20","35.51121534317313","-76.1698830687219","0.5301856994628906","5","","135.3515625","","49","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468419549","","2016-07-13 18:53:28","f03d7552-4f42-4944-c274-a02690bee874","7/13/2016","10:18:22","35.50936369694351","-76.16481143056988","-1.004634857177734","5","","-1","","49","T","0.10","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468419739","","2016-07-13 18:53:29","11c6b6c7-2b74-4f93-ee9f-9674a2780d80","7/13/2016","10:21:34","35.50742035269319","-76.16041755310833","-1.235134124755859","5","","359.6484375","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468419955","","2016-07-13 18:53:30","4ef5f056-f917-40fb-eae8-859d4d6612e8","7/13/2016","10:25:14","35.50622827842413","-76.15411285318076","-4.047389984130859","5","","139.921875","","47","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468420240","","2016-07-13 18:53:31","6c63c956-9a78-484b-fc77-5b75e80118db","7/13/2016","10:29:37","35.51294012929826","-76.15798294551313","-0.4472923278808594","5","","346.9921875","","45","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468420435","","2016-07-13 18:53:32","a5aef684-becb-4c05-cdf1-0ca5ddd8dd9d","7/13/2016","10:33:12","35.51683817527771","-76.15044501617191","4.987339019775391","5","","10.1953125","","46","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468420794","","2016-07-13 18:53:33","491c4ce3-8fe7-4249-809d-1b5095e6ddd9","7/13/2016","10:39:20","35.53276064808995","-76.15752956837058","-0.4144859313964844","5","","299.1796875","","50","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468421027","","2016-07-13 18:53:34","582d36cc-e7bd-4c74-9629-456a098dbe13","7/13/2016","10:43:12","35.53645568437459","-76.15110090009509","-1.777309417724609","5","","332.9296875","","50","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468421328","","2016-07-13 18:53:34","ee202a32-4335-409d-ec4f-6c403f4cc197","7/13/2016","10:48:03","35.53353345956237","-76.13666701137659","-0.9215354919433594","5","","188.0859375","","47","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468421662","","2016-07-13 18:53:36","8da93c04-d84c-46f7-fec0-c5ddf0513d05","7/13/2016","10:53:29","35.51893113649964","-76.13899676136313","0.1185340881347656","5","","188.0859375","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468421928","","2016-07-13 18:53:37","28cd98ce-a31f-44ef-f9f0-78644d9a38e2","7/13/2016","10:58:12","35.51084955691873","-76.13913774497448","0.06433486938476562","5","","123.046875","","46","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468422226","","2016-07-13 18:53:38","ba313051-1adb-4a46-c0ce-5167e6726bbe","7/13/2016","11:02:54","35.51089356191038","-76.13896532922624","0.1413307189941406","5","","","","46","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468422504","","2016-07-13 18:53:40","086bfc77-3d7c-4d9b-b4a1-1055219040a0","7/13/2016","11:07:32","35.50562637395738","-76.1392384954506","-2.034114837646484","5","","62.9296875","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468422686","","2016-07-13 18:53:41","4284d59a-2316-48df-d2fb-8536f9a66b9b","7/13/2016","11:10:35","35.50071914683608","-76.13550519577798","-2.642757415771484","5","","","","46","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468422941","","2016-07-13 18:53:43","6040bb0f-059a-4beb-d1f9-74917e76e2b1","7/13/2016","11:15:02","35.50087140410719","-76.12886354334292","-0.03591537475585938","5","","","","47","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468423166","","2016-07-13 18:53:46","69aa592d-d97b-484b-93fc-3e64443b0b77","7/13/2016","11:19:07","35.51429883580237","-76.12943041145441","-3.938259124755859","5","","145.8984375","","46","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468423400","","2016-07-13 18:53:48","a3837b89-467f-461b-bcbd-513f641a6c77","7/13/2016","11:22:43","35.51890368576675","-76.1253297329658","2.723514556884766","5","","61.171875","","44","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468423617","","2016-07-13 18:53:49","55e001d7-739e-443e-9730-aacd502ba118","7/13/2016","11:26:22","35.52320003978491","-76.11252075999613","-0.1603660583496094","5","","61.171875","","42","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468423856","","2016-07-13 18:53:51","7e68e629-4b32-464a-a5f2-3fbc3e3a4712","7/13/2016","11:30:05","35.52329618021429","-76.1045144499057","-11.51101303100586","5","","61.171875","","40","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468424077","","2016-07-13 18:53:52","7da84ebd-b3ed-48b6-ced7-ba5ad786f257","7/13/2016","11:33:40","35.52319249607206","-76.10426768667632","-1.936946868896484","5","","","","40","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468424314","","2016-07-13 18:53:54","cfd1e10a-db70-48cd-8a7d-97efcf9b0980","7/13/2016","11:37:50","35.51619771405637","-76.10113335780436","0.2118873596191406","5","","136.0546875","","41","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468424559","","2016-07-13 18:53:55","475a49b1-d970-4f20-b93a-ad4e8d57ce74","7/13/2016","11:42:05","35.50480570181785","-76.10059783801073","-3.317012786865234","5","","146.6015625","","38","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468424795","","2016-07-13 18:53:57","d2300871-26c0-48c2-b8eb-255a11317765","7/13/2016","11:45:51","35.50409198276279","-76.10754643573995","-1.859676361083984","5","","162.0703125","","41","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468425213","","2016-07-13 18:53:58","1ca3c41c-3fe8-42e0-aa8e-7b2a07b29cf6","7/13/2016","11:52:48","35.5097674951288","-76.10823199160035","7.130191802978516","5","","118.828125","","44","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468425477","","2016-07-13 18:53:59","301764b9-dc56-43a8-f145-5df11e334ea8","7/13/2016","11:57:21","35.51387483723044","-76.11281094148393","-0.2276573181152344","5","","118.828125","","41","T","0.05","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468425817","","2016-07-13 18:54:01","c1c75080-58c6-40a9-bc8e-16338823e28e","7/13/2016","12:03:07","35.50661891702144","-76.11546624458964","-0.6651573181152344","5","","118.828125","","42","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468586294","","2016-07-15 15:29:18","f7ab7ad3-2b96-42d8-8199-c57d26f33bcb","7/15/2016","08:37:45","35.4880131874564","-76.12562226138648","-2.181514739990234","5","","175.078125","","39","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468587366","","2016-07-15 15:29:19","eec162d4-74bd-485d-f387-cc8b5ec9622e","7/15/2016","08:55:20","35.48806649636057","-76.12550172961888","-0.08663558959960938","5","","43.59375","","36","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468588052","","2016-07-15 15:29:20","c2be696c-2d74-4818-80ef-457588521918","7/15/2016","09:06:46","35.48005536667581","-76.14168383188186","0.2172889709472656","5","","111.796875","","34","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468588861","","2016-07-15 15:29:21","fafd2707-7b39-4595-ee3a-b4c92975e549","7/15/2016","09:20:18","35.49186840191064","-76.15675994202137","0.2846412658691406","5","","213.75","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468589676","","2016-07-15 15:29:22","812e12e9-30cb-42bd-99a6-175578534688","7/15/2016","09:33:36","35.49197833057073","-76.15664351738631","-1.076412200927734","5","","37.96875","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468589972","","2016-07-15 15:29:23","658af65a-5cbd-478c-d81c-1706bfd61655","7/15/2016","09:38:43","35.4877433739933","-76.1546359677577","1.295719146728516","5","","260.859375","","47","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468590456","","2016-07-15 15:29:24","9840bb6a-cc47-4b6c-f69f-6ef517a71f87","7/15/2016","09:46:23","35.49148845023987","-76.16100395105421","-10.28692245483398","5","","81.2109375","","53","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468590947","","2016-07-15 15:29:25","ae2f493a-baf8-42ae-d989-7a9e11ddbbda","7/15/2016","09:54:45","35.49182121179578","-76.16082550033569","-1.798519134521484","5","","52.03125","","49","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468591265","","2016-07-15 15:29:26","27f082c8-12b0-45b8-edb0-b5a45563555e","7/15/2016","10:00:06","35.49203578851697","-76.16891018122078","0.01688003540039062","5","","","","50","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468591584","","2016-07-15 15:29:27","b03e30b7-2660-4ecc-8174-b371680ef874","7/15/2016","10:05:51","35.48622805162844","-76.16992925300838","-0.4778709411621094","5","","39.375","","46","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468592013","","2016-07-15 15:29:28","5b11a880-c4d5-48a0-d90a-a3b7dee8626d","7/15/2016","10:12:55","35.48062860503371","-76.16775708280147","1.007602691650391","5","","94.21875","","42","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468592219","","2016-07-15 15:29:29","b1b0691d-07d2-4c55-9488-e524da9fb5e1","7/15/2016","10:16:20","35.47813565939244","-76.17356155074776","0.1360511779785156","5","","27.421875","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468592652","","2016-07-15 15:29:30","e143656c-f506-4655-e6ae-9c3477fe4c94","7/15/2016","10:23:19","35.49159066754905","-76.1755662505293","-12.11297225952148","5","","42.890625","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468848057","2016-07-18 18:35:09","2016-07-18 17:12:33","a6bfa9ac-9c25-46c6-e301-c09c0954ea8c","7/18/2016","09:19:45","35.525765279341","-76.283986251872","-0.99517440795898","5","","253.4765625","west","59","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468848410","","2016-07-18 17:12:34","2fb83893-dac0-4fca-e3f2-a7b21f29162d","7/18/2016","09:25:55","35.52570937204689","-76.2840634492005","-2.936428070068359","5","","","","53","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468848643","","2016-07-18 17:12:35","88ca5216-9af5-4601-d87a-1f91a1d019d7","7/18/2016","09:29:48","35.52196412816227","-76.28365919001054","-2.013393402099609","5","","122.6953125","","53","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468848865","","2016-07-18 17:12:36","17208af3-363f-413d-ff03-59f72f45c994","7/18/2016","09:33:55","35.51863718315541","-76.28429386771869","-0.3657798767089844","5","","173.3203125","","40","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468849137","","2016-07-18 17:12:37","d7ca866b-689f-4187-b542-60b1ae3e0b4b","7/18/2016","09:38:20","35.52516580562622","-76.29198141403151","-0.6194419860839844","5","","356.484375","","48","T","0.1","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468849686","","2016-07-18 17:12:38","3b56a40a-269a-4d65-96fe-0c1ee88ae0d1","7/18/2016","09:47:46","35.53104755471976","-76.25857357874163","-3.811244964599609","5","","206.3671875","","49","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468849936","","2016-07-18 17:12:39","2d347747-bc18-468c-d42c-53749be90106","7/18/2016","09:51:26","35.52549714225859","-76.25774066902348","-2.122554779052734","5","","191.6015625","","52","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468850175","","2016-07-18 17:12:40","50a385c5-eb0d-43d1-c40b-6dd84e853bf8","7/18/2016","09:55:47","35.52547006871134","-76.25756666071364","-1.810085296630859","5","","122.6953125","","59","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468850443","","2016-07-18 17:12:41","f5280cc0-0b1b-498f-e4e0-c75677133941","7/18/2016","09:59:47","35.5126569047901","-76.25837459236034","2.890232086181641","5","","172.265625","","65","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468850706","","2016-07-18 17:12:42","398fc86b-fcd3-4338-af75-3ad6e5b7f40c","7/18/2016","10:04:18","35.51254333000212","-76.2582232990081","-2.829891204833984","5","","190.8984375","","68","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468851065","","2016-07-18 17:12:42","b268c741-a947-4dfa-fb0b-e13a93fbee6c","7/18/2016","10:10:22","35.50755018837332","-76.2592323125119","-1.830776214599609","5","","157.8515625","","68","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468851368","","2016-07-18 17:12:43","0ad814bc-a7a1-4b97-d956-4d04bb4ee137","7/18/2016","10:15:30","35.51028323363094","-76.25244573697098","1.215793609619141","5","","358.59375","","67","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468851615","","2016-07-18 17:12:44","c35d2d46-2e4d-4670-c7eb-1ff70e7694c8","7/18/2016","10:19:35","35.51035074986099","-76.25238899148651","0.1640357971191406","5","","358.9453125","","69","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468851762","","2016-07-18 17:12:45","a11ad617-7e2d-427d-e4b1-0b2977854590","7/18/2016","10:22:04","35.52065919156701","-76.25137704431661","-0.1621360778808594","5","","37.96875","","56","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468851947","2016-07-18 18:19:18","2016-07-18 17:12:46","7f623b11-61ef-4eff-868a-4afd738751f5","7/18/2016","10:24:38","35.52072046327919","-76.25117956667789","-0.08187484741210938","5","","51.328125","","52","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468852147","","2016-07-18 17:19:19","237d6914-92fe-4975-914e-6484723c8969","7/18/2016","10:28:04","35.52136792338968","-76.2471695803816","-0.2324180603027344","5","","128.3203125","","56","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468852416","","2016-07-18 17:19:20","c35be69d-bb8c-4305-aa3d-0cb3118da157","7/18/2016","10:32:47","35.51392089578837","-76.24720838859328","-0.3344383239746094","5","","130.078125","","54","T","0.10","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468852701","","2016-07-18 17:19:20","7bba5826-8109-415e-9f24-fa367ea5246c","7/18/2016","10:37:16","35.51383162851959","-76.24714854180463","-0.8819236755371094","5","","136.0546875","","57","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468852882","","2016-07-18 17:19:21","5af0bd30-35bd-42cc-d6d6-88a6fd68101a","7/18/2016","10:40:10","35.502744675647","-76.24572345062741","-0.3518028259277344","5","","186.6796875","","62","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468853078","","2016-07-18 17:19:22","1db350dc-b11e-4670-d824-60af1720c3bb","7/18/2016","10:43:51","35.4991850070986","-76.24618956826278","-1.770320892333984","5","","146.6015625","","68","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468853552","","2016-07-18 17:19:23","e59ecbe5-2c98-44e6-c79e-a146464d0722","7/18/2016","10:51:54","35.49902482892899","-76.24607020996162","1.662937164306641","5","","166.640625","","47","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468853751","","2016-07-18 17:19:24","ae80eda4-7b49-4319-c56a-347726963d8a","7/18/2016","10:55:32","35.50997473768471","-76.23382198631413","-0.2774009704589844","5","","46.7578125","","48","T","0.15","","","","","",""
"1226DDB6-F048-4C06-9C3D-E2D6B283A58D","1468853915","","2016-07-18 17:19:25","e73bc931-3da2-495d-a199-aa098ec1cf4c","7/18/2016","10:58:00","35.50995889588772","-76.2338317093218","1.762790679931641","5","","216.2109375","","52","T","0.15","","","","","",""
